col1,col2,cond
korean_korean13_G_lowpass.wav,korean_korean3_G_lowpass.wav,cond1
korean_korean13_G_lowpass.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean13_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean16_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean2_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean24_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean3_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean13_G_lowpass2.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean17_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean18_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean19_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean2_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean20_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean16_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean17_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean18_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean19_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean19_E_lowpass2.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean2_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean16_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean16_G_lowpass.wav,korean_korean2_G_lowpass.wav,cond1
korean_korean16_G_lowpass.wav,korean_korean24_G_lowpass.wav,cond1
korean_korean16_G_lowpass.wav,korean_korean3_G_lowpass.wav,cond1
korean_korean16_G_lowpass.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean16_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean18_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean19_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean2_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean20_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean17_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean2_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean20_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean24_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean25_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean3_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean17_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean18_E_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean19_E_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean19_E_lowpass2.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean2_E_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean17_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean19_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean2_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean20_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean18_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean2_C_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean20_C_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean24_C_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean3_C_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean30_C_lowpass.wav,cond1
korean_korean18_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean2_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean21_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean24_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean25_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean33_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean18_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean19_E_lowpass.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean19_E_lowpass2.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean2_E_lowpass.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean18_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean2_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean20_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean19_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean19_E_lowpass2.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean2_E_lowpass.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean19_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean19_E_lowpass2.wav,korean_korean2_E_lowpass.wav,cond1
korean_korean19_E_lowpass2.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean19_E_lowpass2.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean19_E_lowpass2.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean19_E_lowpass2.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean20_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean2_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean20_B_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean24_B_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean25_B_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean3_B_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean2_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean2_C_lowpass.wav,korean_korean20_C_lowpass.wav,cond1
korean_korean2_C_lowpass.wav,korean_korean24_C_lowpass.wav,cond1
korean_korean2_C_lowpass.wav,korean_korean3_C_lowpass.wav,cond1
korean_korean2_C_lowpass.wav,korean_korean30_C_lowpass.wav,cond1
korean_korean2_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean21_D_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean24_D_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean25_D_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean33_D_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean2_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean2_E_lowpass.wav,korean_korean20_E_lowpass.wav,cond1
korean_korean2_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean2_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean2_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean2_G_lowpass.wav,korean_korean24_G_lowpass.wav,cond1
korean_korean2_G_lowpass.wav,korean_korean3_G_lowpass.wav,cond1
korean_korean2_G_lowpass.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean2_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean24_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean20_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean20_B_lowpass.wav,korean_korean24_B_lowpass.wav,cond1
korean_korean20_B_lowpass.wav,korean_korean25_B_lowpass.wav,cond1
korean_korean20_B_lowpass.wav,korean_korean3_B_lowpass.wav,cond1
korean_korean20_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean20_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean20_C_lowpass.wav,korean_korean24_C_lowpass.wav,cond1
korean_korean20_C_lowpass.wav,korean_korean3_C_lowpass.wav,cond1
korean_korean20_C_lowpass.wav,korean_korean30_C_lowpass.wav,cond1
korean_korean20_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean20_E_lowpass.wav,korean_korean20_E_lowpass2.wav,cond1
korean_korean20_E_lowpass.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean20_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean20_E_lowpass2.wav,korean_korean30_E_lowpass.wav,cond1
korean_korean20_E_lowpass2.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean21_D_lowpass.wav,korean_korean24_D_lowpass.wav,cond1
korean_korean21_D_lowpass.wav,korean_korean25_D_lowpass.wav,cond1
korean_korean21_D_lowpass.wav,korean_korean33_D_lowpass.wav,cond1
korean_korean21_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean21_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean25_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean24_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean24_B_lowpass.wav,korean_korean25_B_lowpass.wav,cond1
korean_korean24_B_lowpass.wav,korean_korean3_B_lowpass.wav,cond1
korean_korean24_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean24_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean24_C_lowpass.wav,korean_korean3_C_lowpass.wav,cond1
korean_korean24_C_lowpass.wav,korean_korean30_C_lowpass.wav,cond1
korean_korean24_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean24_D_lowpass.wav,korean_korean25_D_lowpass.wav,cond1
korean_korean24_D_lowpass.wav,korean_korean33_D_lowpass.wav,cond1
korean_korean24_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean24_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean24_G_lowpass.wav,korean_korean3_G_lowpass.wav,cond1
korean_korean24_G_lowpass.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean24_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean3_A_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean25_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean25_B_lowpass.wav,korean_korean3_B_lowpass.wav,cond1
korean_korean25_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean25_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean25_D_lowpass.wav,korean_korean33_D_lowpass.wav,cond1
korean_korean25_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean25_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean3_A_lowpass.wav,korean_korean30_A_lowpass.wav,cond1
korean_korean3_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean3_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean3_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean3_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean3_B_lowpass.wav,korean_korean33_B_lowpass.wav,cond1
korean_korean3_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean3_C_lowpass.wav,korean_korean30_C_lowpass.wav,cond1
korean_korean3_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean3_G_lowpass.wav,korean_korean30_G_lowpass.wav,cond1
korean_korean3_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean30_A_lowpass.wav,korean_korean33_A_lowpass.wav,cond1
korean_korean30_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean30_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean30_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean30_C_lowpass.wav,korean_korean33_C_lowpass.wav,cond1
korean_korean30_E_lowpass.wav,korean_korean33_E_lowpass.wav,cond1
korean_korean30_G_lowpass.wav,korean_korean33_G_lowpass.wav,cond1
korean_korean33_A_lowpass.wav,korean_korean34_A_lowpass.wav,cond1
korean_korean33_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean33_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean33_B_lowpass.wav,korean_korean4_B_lowpass.wav,cond1
korean_korean33_D_lowpass.wav,korean_korean4_D_lowpass.wav,cond1
korean_korean33_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
korean_korean34_A_lowpass.wav,korean_korean4_A_lowpass.wav,cond1
korean_korean34_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean4_A_lowpass.wav,korean_korean8_A_lowpass.wav,cond1
korean_korean4_D_lowpass.wav,korean_korean4_D_lowpass2.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin11_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin12_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin14_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin16_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin17_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin18_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin2_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin21_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin22_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin23_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin25_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin26_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin27_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin28_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin3_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin1_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin11_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin12_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin14_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin16_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin17_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin18_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin2_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin22_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin25_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin26_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin28_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin3_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin1_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin11_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin12_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin14_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin17_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin18_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin2_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin22_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin26_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin27_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin28_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin31_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin4_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin1_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin12_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin12_E_lowpass2.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin16_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin16_E_lowpass2.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin2_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin22_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin25_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin27_E_lowpass.wav,cond1
mandarin_mandarin1_E_lowpass.wav,mandarin_mandarin28_E_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin11_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin12_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin14_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin17_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin22_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin22_G_lowpass2.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin25_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin27_G_lowpass.wav,cond1
mandarin_mandarin1_G_lowpass.wav,mandarin_mandarin4_G_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin12_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin14_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin16_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin17_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin18_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin2_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin21_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin22_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin23_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin25_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin26_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin27_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin28_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin3_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin11_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin12_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin14_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin16_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin17_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin18_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin2_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin22_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin25_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin26_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin28_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin3_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin11_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin12_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin14_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin17_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin18_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin2_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin22_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin26_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin27_D_lowpass.wav,cond1
mandarin_mandarin11_D_lowpass.wav,mandarin_mandarin28_D_lowpass.wav,cond1
